id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
STO-ITEM-2020-00818_9149,"Beef Premium With Bone 1kg","কোয়ালিটিঃ মাঠে চরানো দেশী গরুর ফ্রেশ মাংস। 
  হাড় ও চর্বির পরিমাণঃ ১০০-২০০ গ্রাম খাওয়ার উপযোগী হাড় ও স্বল্প চর্বি। 
  প্রতি সপ্তাহে বৃহস্প্রতিবার দেশী গরু জবেহ ও ডেলিভারি করা হয়।",https://dorgora.com/wp-content/uploads/2020/12/beef_boneless.jpg,https://dorgora.com/shop/beef-premium-with-bone-1kg/,"Beef, Hot Item","Dorgora",595BDT,in stock,STO-ITEM-2020-00818_9149,,"https://dorgora.com/wp-content/uploads/2021/03/Beef-With-Bone-Mix.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,595BDT,new,published,,,,,,,
STO-ITEM-2020-00817_9143,"Wheel Washing Powder 2in1 Clean & Fresh 500gm","হুইল ওয়াশিং পাউডার 2in1 ক্লিন & ফ্রেশ ৫০০ কেজি",https://dorgora.com/wp-content/uploads/2021/03/Wheel_Washing_Powder_2in1_Clean_Fresh_500gm.jpg,https://dorgora.com/shop/wheel-washing-powder-2in1-clean-fresh-500gm/,"Laundry","Wheel",48BDT,in stock,STO-ITEM-2020-00817_9143,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,48BDT,new,published,,,,,,,
STO-ITEM-2020-00815_9141,"NTC Tea Special Granular 250gm","এনটিসি টি স্পেশাল গ্রানুলার ২৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/03/All_Tea_Images.jpg,https://dorgora.com/shop/ntc-tea-special-granular-250gm/,"Tea","Dorgora",185BDT,in stock,STO-ITEM-2020-00815_9141,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,185BDT,new,published,,,,,,,
STO-ITEM-2020-00814_9140,"NTC Tea Premium 250gm","এনটিসি টি প্রিমিয়াম ২৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/03/All_Tea_Images.jpg,https://dorgora.com/shop/ntc-tea-premium-250gm/,"Tea","Dorgora",160BDT,in stock,STO-ITEM-2020-00814_9140,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,160BDT,new,published,,,,,,,
STO-ITEM-2020-00812_9138,"Paragon Chicken Nuggets Poly Pack 300gm","Manufactured under strict supervision for premium food quality control 
  Weight: 300 gram 
  Quantity: 10-12 pcs 
  Certification: ISO 22000, GMP, HACCP, 100% HALAL. 
  Nutrition Fact: Energy- 190.0 Kcal, Carbohydrate- 13.0g, Protein- 13.0g 
  Ingredients: Minced Chicken Meat, Soya Protein, Food Starch, Bread Crumbs, Spices, Salt, Stabilizer & Seasoning",https://dorgora.com/wp-content/uploads/2021/03/Paragon_Chicken_Nuggets_Poly_Pack_300gm.jpg,https://dorgora.com/shop/paragon-chicken-nuggets-poly-pack-300gm/,"Chicken","Dorgora",185BDT,in stock,STO-ITEM-2020-00812_9138,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,185BDT,new,published,,,,,,,
STO-ITEM-2020-00811_9137,"Wheel Washing Laundry Bar 130gm","হুইল ওয়াশিং লন্ড্রি বার ১৩০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/03/Wheel_Washing_Laundry_Bar_130gm.jpg,https://dorgora.com/shop/wheel-washing-laundry-bar-130gm/,"Laundry","Dorgora",20BDT,in stock,STO-ITEM-2020-00811_9137,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20BDT,new,published,,,,,,,
STO-ITEM-2020-00810_9054,"Baqara Grass Fed Salted Butter 250gm","বাকারা গ্রাস ফেড সল্টেড বাটার ২৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/02/Home-Made-Butter2-500gm.jpg,https://dorgora.com/shop/baqara-grass-fed-home-made-butter-250gm/,"Dairy &amp; Sweets","Baqara",290BDT,in stock,STO-ITEM-2020-00810_9054,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,290BDT,new,published,,,,,,,
STO-ITEM-2020-00809_8905,"Paragon Safe Brown Egg 1 Dozen","Quantity: 12 pcs 
  Certification: ISO 22000, GMP, HACCP, 100% HALAL. 
 
 
  Safe 
  Natural  
  Antibiotic-free  
  No harmful substances.",https://dorgora.com/wp-content/uploads/2021/02/Paragon-Safe-Egg.jpg,https://dorgora.com/shop/paragon-regular-brown-eggs-1-dozen/,"Egg, Hot Item, Offers","Paragon",145BDT,in stock,STO-ITEM-2020-00809_8905,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,135BDT,new,published,,,,,,,
STO-ITEM-2020-00808_8801,"Baqara Grass Fed Home Made Butter 100gm","বাকারা গ্রাস ফেড হোম মেড বাটার ১০০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/02/Home-Made-Butter2-500gm.jpg,https://dorgora.com/shop/baqara-grass-fed-home-made-butter-100gm/,"Dairy &amp; Sweets","Baqara",110BDT,in stock,STO-ITEM-2020-00808_8801,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,110BDT,new,published,,,,,,,
STO-ITEM-2020-00804_8782,"Baqara Raw Skimmed Milk 1Liter","বাকারা র স্কিমড মিল্ক ১ লিটার",https://dorgora.com/wp-content/uploads/2021/08/Baqara_Skimmed_Milk.jpg,https://dorgora.com/shop/baqara-raw-skimmed-milk-1liter/,"Liquid &amp; UHT Milk, Milk, Juice &amp; Drinks","Baqara",70BDT,in stock,STO-ITEM-2020-00804_8782,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,70BDT,new,published,,,,,,,
STO-ITEM-2020-00803_8780,"Baqara Raw Reduced Milk 1Liter","বাকারা র রিডিউসড মিল্ক ১ লিটার",https://dorgora.com/wp-content/uploads/2020/12/Baqara_Reduced_Milk-1.jpg,https://dorgora.com/shop/baqara-raw-reduced-milk-1liter/,"Liquid &amp; UHT Milk","Baqara",75BDT,in stock,STO-ITEM-2020-00803_8780,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,75BDT,new,published,,,,,,,
STO-ITEM-2020-00802_8777,"Baqara Full Fat Milk 1Liter","বাকারা ফুল ফ্যাট মিল্ক ১ লিটার",https://dorgora.com/wp-content/uploads/2020/12/Baqara_Full_Fat_Milk-1.jpg,https://dorgora.com/shop/baqara-full-fat-milk-1liter/,"Liquid &amp; UHT Milk, Milk, Juice &amp; Drinks","Baqara",95BDT,in stock,STO-ITEM-2020-00802_8777,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,90BDT,new,published,,,,,,,
STO-ITEM-2020-00801_8769,"Baqara Grass Fed Home Made Butter 500gm","গ্রাস ফেড হোম মেড বাটার ৫০০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/02/Home-Made-Butter2-500gm.jpg,https://dorgora.com/shop/grass-fed-home-made-butter-half-kilo/,"Dairy &amp; Sweets","Baqara",550BDT,in stock,STO-ITEM-2020-00801_8769,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550BDT,new,published,,,,,,,
STO-ITEM-2020-00272_8623,"Cock Chicken Skin Off (Net Weight ± 30 gm) 500gm","কক মুরগী চামড়া মুক্ত  (নেট ওজন ± ৩০গ্রাম) ৫০০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/02/cock-chicken-skin-off-net-weight-30-gm-500gm.jpg,https://dorgora.com/shop/cock-chicken-skin-off-net-weight-%c2%b1-30-gm-500gm/,"Chicken","Dorgora",220BDT,in stock,STO-ITEM-2020-00272_8623,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,220BDT,new,published,,,,,,,
STO-ITEM-2020-00791_8473,"Paragon Chicken Drumstick 1Kg","Halal slaughtering and sufficient bleeding. 
  All the chickens are grown at the firm in the proper environment regularly inspected by a veterinarian. 
 
 
  Natural 
  Antibiotic-free 
  No harmful substances 
  Safe.",https://dorgora.com/wp-content/uploads/2021/02/Paragon_Chicken_Drumstick_1Kg.jpg,https://dorgora.com/shop/paragon-chicken-drumstick-1kg/,"Chicken","Paragon",330BDT,in stock,STO-ITEM-2020-00791_8473,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,330BDT,new,published,,,,,,,
STO-ITEM-2020-00798_8331,"Baqara Plain Cottage Cheese 500gm","বাকারা প্লেইন কটেজ চিজ ৫০০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/02/Cotage-Cheese-3.jpg,https://dorgora.com/shop/baqara-plain-cottage-cheese-500g/,"Cheese","Baqara",550BDT,in stock,STO-ITEM-2020-00798_8331,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,500BDT,new,published,,,,,,,
STO-ITEM-2020-00563_7720,"Himalaya Anti-Dandruff Soothing & Moisturising Shampoo 200ml","Himalaya Anti-Dandruff Soothing & Moisturising Shampoo 200ml",https://dorgora.com/wp-content/uploads/2020/12/Himalaya_Anti_Dandruff_Soothing_and_Moisturising_Shampoo_200ml.jpg,https://dorgora.com/shop/himalaya-anti-dandruff-soothing-moisturising-shampoo-200ml/,"Shampoo","Himalaya",310BDT,in stock,STO-ITEM-2020-00563_7720,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,310BDT,new,published,,,,,,,
STO-ITEM-2020-00786_7965,"Closeup Toothpaste White Attraction Natural Smile 140gm","ক্লোজআপ টুথপেষ্ট হোয়াইট এট্রাকশন ন্যাচরাল স্মাইল ১৪০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/01/Closeup_Toothpaste_White_Attraction_Natural_Smile_140gm.jpg.jpg,https://dorgora.com/shop/closeup-toothpaste-white-attraction-natural-smile-140gm/,"Oral Care","Closeup, Uniliver",130BDT,in stock,STO-ITEM-2020-00786_7965,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,105BDT,new,published,,,,,,,
STO-ITEM-2020-00785_7964,"Nestle Coffee Mate 450gm (Tin Container Free)","নেসলে কফি মেট ৪৫০ গ্রাম (টিন কন্টেইনার ফ্রি)",https://dorgora.com/wp-content/uploads/2021/01/Nestle_Coffee_Mate_450gm_Free_Tin_Container.jpg.jpg,https://dorgora.com/shop/nestle-coffee-mate-450gm-tin-container-free/,"Coffee","Dorgora",270BDT,in stock,STO-ITEM-2020-00785_7964,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,270BDT,new,published,,,,,,,
STO-ITEM-2020-00494_7904,"Kodomo Kids Tooth Brush Set 3-6yrs","কোডোমো কিডস টুথ ব্রাশ সেট ৩-৬ ইয়ার্স",https://dorgora.com/wp-content/uploads/2021/01/Kodomo_Kids_Tooth_Brush_Set_3-6yrs.jpg,https://dorgora.com/shop/kodomo-kids-tooth-brush-set-3-6yrs/,"Baby Oral Care","Kodomo",164BDT,in stock,STO-ITEM-2020-00494_7904,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,140BDT,new,published,,,,,,,
STO-ITEM-2020-00784_7903,"Ginger Indian (Ada) 1kg","জিনজার ইন্ডিয়ান (আদা) ১ কেজি",https://dorgora.com/wp-content/uploads/2021/01/Ginger_Indian_Ada_1kg.jpg,https://dorgora.com/shop/ginger-indian-ada-1kg/,"Spices","Dorgora",280BDT,in stock,STO-ITEM-2020-00784_7903,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,280BDT,new,published,,,,,,,
STO-ITEM-2020-00783_7902,"Ginger Indian (Ada) 500gm","জিনজার ইন্ডিয়ান (আদা) ৫০০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/01/Ginger_Indian_Ada_1kg.jpg,https://dorgora.com/shop/ginger-indian-ada-500gm/,"Spices","Dorgora",140BDT,in stock,STO-ITEM-2020-00783_7902,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,140BDT,new,published,,,,,,,
STO-ITEM-2020-00782_7901,"Ginger Indian (Ada) 250gm","জিনজার ইন্ডিয়ান (আদা) ২৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/01/Ginger_Indian_Ada_1kg.jpg,https://dorgora.com/shop/ginger-indian-ada-250gm/,"Spices","Dorgora",70BDT,in stock,STO-ITEM-2020-00782_7901,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,70BDT,new,published,,,,,,,
STO-ITEM-2020-00781_7900,"Ginger Deshi (Ada) 1kg","জিনজার দেশি (আদা) ১ কেজি",https://dorgora.com/wp-content/uploads/2021/01/Ginger_Deshi_Ada_1kg.jpg,https://dorgora.com/shop/ginger-deshi-ada-1kg/,"Spices","Dorgora",180BDT,in stock,STO-ITEM-2020-00781_7900,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,180BDT,new,published,,,,,,,
STO-ITEM-2020-00780_7899,"Ginger Deshi (Ada) 500gm","জিনজার দেশি (আদা) ৫০০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/01/Ginger_Deshi_Ada_1kg.jpg,https://dorgora.com/shop/ginger-deshi-ada-500gm/,"Spices","Dorgora",90BDT,in stock,STO-ITEM-2020-00780_7899,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,90BDT,new,published,,,,,,,
STO-ITEM-2020-00779_7898,"Ginger Deshi (Ada) 250gm","জিনজার দেশি (আদা) ২৫০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/01/Ginger_Deshi_Ada_1kg.jpg,https://dorgora.com/shop/ginger-deshi-ada-250gm/,"Spices","Dorgora",45BDT,in stock,STO-ITEM-2020-00779_7898,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,45BDT,new,published,,,,,,,
STO-ITEM-2020-00778_7897,"Onion Deshi (Peyaj) 1kg","ওনিয়ন দেশি (পেয়াজ) ১ কেজি",https://dorgora.com/wp-content/uploads/2021/01/Onion_Deshi_Peyaj_1kg.jpg,https://dorgora.com/shop/onion-deshi-peyaj-1kg/,"Spices","Dorgora",85BDT,in stock,STO-ITEM-2020-00778_7897,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,85BDT,new,published,,,,,,,
STO-ITEM-2020-00777_7896,"Potato Regular (Net Weight ± 50 gm) 1kg","পটেটো রেগুলার (নেট ওয়েট ± ৫০ গ্রাম)১ কেজি",https://dorgora.com/wp-content/uploads/2021/01/Potato_Regular_1kg.jpg,https://dorgora.com/shop/potato-regular-net-weight-%c2%b1-50-gm-1kg/,"Spices","Dorgora",28BDT,in stock,STO-ITEM-2020-00777_7896,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28BDT,new,published,,,,,,,
STO-ITEM-2020-00775_7895,"Mama Instant Noodles Hot & Spicy Flavour(8 Packs) 496gm","মামা ইন্সটেন্ট নুডুলস হট এন্ড স্পাইসি ফ্লেভার (৮ প্যাক) ৪৯৬ গ্রাম",https://dorgora.com/wp-content/uploads/2021/01/Mama_Instant_Noodles_Hot_Spicy_Flavour_496gm.jpg,https://dorgora.com/shop/mama-instant-noodles-hot-spicy-flavour8-packs-496gm/,"Noodles","Mama",135BDT,in stock,STO-ITEM-2020-00775_7895,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,135BDT,new,published,,,,,,,
STO-ITEM-2020-00774_7894,"Harpic Bathroom Cleaner Red Rose 500ml","হারপিক বাথরুম ক্লিনার রেড রোজ ৫০০ মিলি",https://dorgora.com/wp-content/uploads/2021/01/Harpic_Bathroom_Cleaner_Red_Rose_500ml.jpg,https://dorgora.com/shop/harpic-bathroom-cleaner-red-rose-500ml/,"Cleaning Supplies","Harpic",120BDT,in stock,STO-ITEM-2020-00774_7894,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BDT,new,published,,,,,,,
STO-ITEM-2020-00773_7893,"Dish Scrubber (Tarer Majoni) 1pcs","ডিশ স্ক্রাবার (তারের মাজুনী) ১ পিস",https://dorgora.com/wp-content/uploads/2021/01/Dish_Scrubber_Majoni.jpg,https://dorgora.com/shop/dish-scrubber-tarer-majoni-1pcs/,"Kitchen Appliances","Dorgora",20BDT,in stock,STO-ITEM-2020-00773_7893,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20BDT,new,published,,,,,,,
STO-ITEM-2020-00772_7794,"Ispahani Mirzapore Tea Bag 50pcs","ইস্পাহানি মির্জাপুর টি ব্যাগ ৫০ পিস",https://dorgora.com/wp-content/uploads/2021/01/Ispahani_Mirzapore_Tea_Bag_50pcs.jpg,https://dorgora.com/shop/ispahani-mirzapore-tea-bag-50pcs/,"New Arrivals, Tea","Ispahani",90BDT,in stock,STO-ITEM-2020-00772_7794,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,90BDT,new,published,,,,,,,
STO-ITEM-2020-00771_7793,"Ispahani Mirzapore Best Leaf Tea 200gm","ইস্পাহানি মির্জাপুর বেস্ট লিফ টি ২০০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/01/Ispahani_Mirzapore_Best_Leaf_Tea_200gm.jpg,https://dorgora.com/shop/ispahani-mirzapore-best-leaf-tea-200gm/,"Tea","Ispahani",110BDT,in stock,STO-ITEM-2020-00771_7793,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,110BDT,new,published,,,,,,,
STO-ITEM-2020-00770_7792,"Ispahani Mirzapore Best Leaf Tea 400gm","ইস্পাহানি মির্জাপুর বেস্ট লিফ টি ৪০০ গ্রাম",https://dorgora.com/wp-content/uploads/2021/01/Ispahani_Mirzapore_Best_Leaf_Tea_400gm.jpg,https://dorgora.com/shop/ispahani-mirzapore-best-leaf-tea-400gm/,"New Arrivals, Tea","Ispahani",210BDT,in stock,STO-ITEM-2020-00770_7792,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,210BDT,new,published,,,,,,,
STO-ITEM-2020-00768_7607,"Bubble Warp Standard55 Yard  (Half Roll)","বাবুল রেপার ১৫০ ফুট লং (হাফ রোল)",https://dorgora.com/wp-content/uploads/2021/01/Bubble_Warp_38inch_Wide_150_Foot_Half_Roll.jpg,https://dorgora.com/shop/bubble-warp-150-foot-long-half-roll/,"Office Products","Dorgora",1350BDT,in stock,STO-ITEM-2020-00768_7607,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1350BDT,new,published,,,,,,,
STO-ITEM-2020-00765_7604,"Kather Ghani Shorishar Tel (Mustard Oil) 1ltr","শিকড় পল্লী কাঠের ঘানি সরিষার তেল (মাস্টারড অয়েল) ১ লিটার",https://dorgora.com/wp-content/uploads/2021/01/Shorisha_Kather_Ghani_1ltr.jpg,https://dorgora.com/shop/shorisha-kather-ghani-1ltr/,"New Arrivals, Oil","Dorgora",295BDT,in stock,STO-ITEM-2020-00765_7604,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,260BDT,new,published,,,,,,,
STO-ITEM-2020-00678_6149,"Bashundhara Napkin Tissue Buy 3pcs Get 1pcs Toilet Tissue","বসুন্ধরা ন্যাপকিন টিস্যু বাই ৩ পিস গেট ১ পিস টয়লেট টিস্যু ফ্রি",https://dorgora.com/wp-content/uploads/2020/12/Bashundhara_Napkin_Tissue_Buy_3pcs_Get_1pcs_Toilet_Tissue-1.jpg,https://dorgora.com/shop/bashundhara-napkin-tissue-buy-3pcs-get-1pcs-toilet-tissue/,"Offers, Tissue &amp; Wipes","Bashundhara",165BDT,in stock,STO-ITEM-2020-00678_6149,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,165BDT,new,published,,,,,,,
STO-ITEM-2020-00525_6143,"Godrej Aer Spray Violet Valley Bloom 240ml","গোদরেজ এয়ার স্প্রে ভায়োলেট ভ্যালি ভ্লুম ২৪০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Aer_Airfreshner_200ml_Violet_vally_Bloom.jpg,https://dorgora.com/shop/godrej-aer-spray-violet-valley-bloom-200ml/,"Air Fresheners","Godrej",200BDT,in stock,STO-ITEM-2020-00525_6143,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BDT,new,published,,,,,,,
STO-ITEM-2020-00523_6139,"Godrej Aer Spray Petal Crush Pink 240ml","গোদরেজ এয়ার স্প্রে পেটাল ক্রাশ পিংক ২৪০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Aer_Airfreshner_200ml_Petal_Crush_Pink.jpg,https://dorgora.com/shop/godrej-aer-spray-petal-crush-pink-200ml/,"Air Fresheners","Godrej",200BDT,in stock,STO-ITEM-2020-00523_6139,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BDT,new,published,,,,,,,
STO-ITEM-2020-00420_6133,"Vim Dish washing Liquid 500ml Buy 2 Get 1 Free Bowl","ভিম ডিশওয়াশিং লিকুইড ৫০০ মিলি দুটি কিনলে ১ টি গামলা ফ্রি",https://dorgora.com/wp-content/uploads/2020/12/Vim_Dishwashing_Liquid_500ml_2ta_kinle_1ta_gamla_Free.jpg,https://dorgora.com/shop/vim-dish-washing-liquid-500ml-buy-2-get-1-free-bowl/,"Dish Detergents, Offers","Uniliver, Vim",220BDT,in stock,STO-ITEM-2020-00420_6133,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,220BDT,new,published,,,,,,,
STO-ITEM-2020-00749_6126,"Molfix Baby Diaper Belt 1 New Born 2-5kg 44pcs","মলফিক্স বেবি ডায়াপার বেল্ট ১ নিউ বোর্ন ২-৫ কেজি ৪০ পিস",https://dorgora.com/wp-content/uploads/2020/12/Molfix_Baby_Diaper_Belt_1_New_Born_2-5kg_44pcs-1.jpg,https://dorgora.com/shop/molfix-baby-diaper-belt-1-new-born-2-5kg-44pcs/,"Diapers &amp; Wipes, New Arrivals, Offers","Molfix",1100BDT,in stock,STO-ITEM-2020-00749_6126,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,858BDT,new,published,,,,,,,
STO-ITEM-2020-00743_6114,"Molfix Baby Diaper Pants 3 Midi 6-11kg 26pcs","মলফিক্স বেবি ডায়াপার প্যান্টস ৩ মিডি ৬-১১কেজি ২৬পিস",https://dorgora.com/wp-content/uploads/2020/12/Molfix_Baby_Diaper_Pants_3_Midi_6-11kg_26pcs.jpg,https://dorgora.com/shop/molfix-baby-diaper-pants-3-midi-6-11kg-26pcs/,"Diapers &amp; Wipes, New Arrivals, Offers","Molfix",650BDT,in stock,STO-ITEM-2020-00743_6114,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,507BDT,new,published,,,,,,,
STO-ITEM-2020-00742_6112,"Molfix Baby Diaper Pants 4 Maxi 7-14kg 24pcs","মলফিক্স বেবি ডায়াপার প্যান্টস ৪ ম্যাক্সি ৭-১৪ কেজি ২৪ পিস",https://dorgora.com/wp-content/uploads/2020/12/Molfix_Baby_Diaper_Pants_4_Maxi_7-14kg_24pcs.jpg,https://dorgora.com/shop/molfix-baby-diaper-pants-4-maxi-7-14kg-24pcs/,"Diapers &amp; Wipes, Offers","Molfix",725BDT,in stock,STO-ITEM-2020-00742_6112,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,565BDT,new,published,,,,,,,
STO-ITEM-2020-00741_6110,"Molfix Baby Diaper Pants 3 Midi 6-11kg 60pcs","মলফিক্স বেবি ডায়াপার প্যান্টস ৩ মিডি ৬-১১ কেজি ৬০ পিস",https://dorgora.com/wp-content/uploads/2020/12/Molfix_Baby_Diaper_Pants_3_Midi_6-11kg_60pcs.jpg,https://dorgora.com/shop/molfix-baby-diaper-pants-3-midi-6-11kg-60pcs/,"Diapers &amp; Wipes, New Arrivals, Offers","Molfix",1500BDT,in stock,STO-ITEM-2020-00741_6110,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1170BDT,new,published,,,,,,,
STO-ITEM-2020-00740_6108,"Molfix Baby Diaper Pants 4 Maxi 9-14kg 52pcs","মলফিক্স বেবি ডায়াপার প্যান্টস ৪ ম্যাক্সি ৯-১২ কেজি ৫২ পিস",https://dorgora.com/wp-content/uploads/2020/12/Molfix_Baby_Diaper_Pants_4_Maxi_9-14kg_52pcs.jpg,https://dorgora.com/shop/molfix-baby-diaper-pants-4-maxi-9-14kg-52pcs/,"Diapers &amp; Wipes, Offers","Molfix",1525BDT,in stock,STO-ITEM-2020-00740_6108,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1189BDT,new,published,,,,,,,
STO-ITEM-2020-00739_6106,"Danish Doreo Black Chocolate Biscuits 320gm","ড্যানিশ ডরিও ব্ল্যাক চকলেট বিস্কুট ৩২০ গ্রাম",https://dorgora.com/wp-content/uploads/2020/12/Danish_Doreo_Black_Chocolate_Biscuits_320gm.jpg,https://dorgora.com/shop/danish-doreo-black-chocolate-biscuits-320gm/,"Local Snacks, New Arrivals","Danish",120BDT,in stock,STO-ITEM-2020-00739_6106,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BDT,new,published,,,,,,,
STO-ITEM-2020-00731_6092,"Dettol Soap Skincare 75gm Buy 4pcs Get 15tk Off","ডেটল সোপ স্কিন কেয়ার ৭৫ গ্রাম বাই ৪ পিস গেট ১৫ টাকা অফ",https://dorgora.com/wp-content/uploads/2020/12/Dettol_Soap_Skincare_75gm_Buy_4pcs_Get_15tk_Off-1.jpg,https://dorgora.com/shop/dettol-soap-skincare-75gm-buy-4pcs-get-15tk-off/,"Bath, Offers","Dettol",160BDT,in stock,STO-ITEM-2020-00731_6092,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,145BDT,new,published,,,,,,,
STO-ITEM-2020-00730_6090,"Enchanteur Roll On Gorgeous 50ml","ইনচেনটার রোল অন গরজিয়াস ৫০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Enchanteur_Roll_On_Gorgeous_50ml.jpg,https://dorgora.com/shop/enchanteur-roll-on-gorgeous-50ml/,"Cream &amp; Lotion","Enchanteur",190BDT,in stock,STO-ITEM-2020-00730_6090,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,166BDT,new,published,,,,,,,
STO-ITEM-2020-00729_6088,"Enchanteur Roll On Stunning 50ml","ইনচেনটার রোলন স্টানিং  ৫০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Enchanteur_Roll_On_Stunning_50ml.jpg,https://dorgora.com/shop/enchanteur-roll-on-stunning-50ml/,"Cream &amp; Lotion","Enchanteur",190BDT,in stock,STO-ITEM-2020-00729_6088,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,166BDT,new,published,,,,,,,
STO-ITEM-2020-00728_6086,"Enchanteur Roll On Enticing 50ml","ইনচেনটার রোলন এনটিসিং  ৫০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Enchanteur_Roll_On_Enticing_50ml.jpg,https://dorgora.com/shop/enchanteur-roll-on-enticing-50ml/,"Cream &amp; Lotion","Enchanteur",190BDT,in stock,STO-ITEM-2020-00728_6086,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,166BDT,new,published,,,,,,,
STO-ITEM-2020-00726_6082,"Enchanteur Roll On Charming 50ml","ইনচেনটার রোলন চার্মিং ১৫০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Enchanteur_Roll_On_Charming_50ml.jpg,https://dorgora.com/shop/enchanteur-roll-on-charming-50ml/,"Cream &amp; Lotion","Enchanteur",190BDT,in stock,STO-ITEM-2020-00726_6082,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,166BDT,new,published,,,,,,,
STO-ITEM-2020-00725_6080,"Enchanteur Body Spray Stunning 150ml","ইনচেনটার বডি স্প্রে স্টানিং ১৫০ মিলি",https://dorgora.com/wp-content/uploads/2020/12/Enchanteur_Body_Spray_Stunning_150ml.jpg,https://dorgora.com/shop/enchanteur-body-spray-stunning-150ml/,"Deodorants","Enchanteur",280BDT,in stock,STO-ITEM-2020-00725_6080,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,246BDT,new,published,,,,,,,
